default,student,balance,income
No,Yes,472.0245370688,13685.4701306953
No,No,633.7831602792,37672.1580967363
No,No,959.0214601727,46133.1342729851
No,No,1634.9966851923,36995.7511638982
No,No,155.9930613471,37599.7679668851
No,No,1060.9729202892,37410.3763831821
No,No,862.1501957238,59240.8450311379
No,Yes,380.9051066275,22042.5700144763
No,No,184.530473858,35058.3406548568
No,No,1690.3873495135,46228.3200574542
No,No,406.9985218728,41505.4060514131
No,No,626.1681252746,35196.0782332706
No,Yes,1017.3609663988,21702.1831030868
No,No,669.3614789236,46007.0052657782
No,No,574.4698776339,46696.1863447367
No,Yes,256.3256704662,15627.662788709
No,Yes,1365.7911903592,22301.7060630287
No,No,1194.645235643,35622.3282129261
No,No,286.3010545226,30026.0707568402
No,Yes,1260.4940089886,8549.2531756823
No,No,659.7830852648,42054.9149889584
No,Yes,583.7742232409,12240.6605181135
No,No,1024.8194767962,40380.2979636242
No,No,1045.4268859312,50639.0600933807
No,No,522.7744089058,37481.6821850974
No,No,212.9317825112,46843.9124938965
No,No,0,54609.728556779
No,No,316.5638722242,30293.9633320726
No,No,625.0173287331,58911.6086513796
No,Yes,789.3772661584,21140.5088670155
No,No,454.4881463119,39608.3228717815
No,No,1293.2976063679,65128.4045281209
No,No,964.0904134449,48405.8431092384
No,No,316.0175119047,39959.9300030972
No,No,826.0227222007,53874.3719444383
No,Yes,950.4772928779,17932.1250861819
No,No,0,54659.1631878342
No,No,650.2901384574,44358.6516229275
No,No,448.8819968367,38426.2593436877
No,No,1326.4123698371,35158.1903317436
No,No,1322.0939767329,51845.1803956487
No,Yes,716.0480967023,15149.8757737644
No,No,358.9239515377,50989.7441954935
No,No,184.8872983021,49716.0204052985
No,No,600.8200857513,49727.4899119465
No,No,965.150483568,34783.006878247
No,No,937.0370553601,42169.0433987106
No,No,1225.9226475741,43718.6949293441
No,No,581.3131045716,32454.1101531922
No,No,62.1109338524,51206.2925195464
No,Yes,994.09073884,17401.8472379021
No,Yes,1080.759732691,16900.3906039523
No,No,663.6637927928,51135.0862626239
No,No,0,44464.2972936873
No,No,11.1380700574,52195.9205188668
No,Yes,1403.1635255755,28207.9316716435
No,No,1005.5254293878,34587.2436322169
No,Yes,831.3044957161,17572.3179345351
No,No,154.2124633807,29153.4515783616
No,No,497.8819052435,55543.6246875475
No,Yes,601.8912205838,16948.6132290621
No,No,832.3445355996,51737.371047564
No,No,1557.5590159855,36742.1885265389
Yes,No,1234.1020213148,43764.8686376452
No,Yes,816.4436081516,19141.7302065139
No,No,768.3785848114,43325.9703901599
No,Yes,1725.3392435646,18268.1953665361
No,No,1004.1254073262,53397.3919952222
No,Yes,952.8871314414,15082.6771111652
No,No,1965.3293581671,31804.6342196168
No,No,499.6463237849,69342.6724803793
No,No,1140.1401141,41775.5181102699
No,No,1167.8891582096,35969.0235564662
No,No,1402.2427171691,32742.2706120643
No,No,0,31363.6495017099
No,No,42.149993232,31812.8915318739
No,No,989.0177916931,35129.0917367816
No,Yes,1298.5118086211,20491.7703437282
No,No,987.2500449088,50045.7631787153
No,No,920.5743144584,40527.9870563083
No,No,534.0555447903,30948.806749184
No,Yes,1249.7664735139,16251.2847001414
No,Yes,732.4299417723,26433.105443857
No,No,655.1998723717,38192.5303918194
No,No,224.2091090659,51199.6416695462
No,No,635.8087109805,40497.3816214593
No,Yes,1384.4153731423,13707.0415964143
No,No,979.1059379171,46319.9119942633
No,Yes,1463.82811094,15657.4344832514
No,No,1302.7837778175,50709.5086274927
No,Yes,50.9514862589,16251.6110559006
No,No,1235.1876840238,50865.52407028
No,Yes,1047.2256242726,18069.2523486806
No,Yes,1032.6257892906,21122.9570145721
No,Yes,1285.9563965862,24106.5802664105
No,No,1265.1277392992,49385.5218570693
No,No,1032.5130005237,42495.4626119106
No,No,566.3670971839,39033.3249938756
No,Yes,313.2133614419,28399.3508567594
No,Yes,0,18251.7256240426
No,Yes,982.8003556901,20312.210964034
No,No,430.4690602743,47462.0709857981
No,Yes,1255.8488880563,22022.5765757422
No,No,1082.1694961193,54099.9195245639
No,No,450.3274856222,52446.4100002697
No,No,814.6550424446,42520.0936476942
No,Yes,1068.4546406754,13638.7026931268
No,No,549.1689892641,64952.6126393417
No,No,928.4096682153,41482.4435346174
No,No,1476.7626426388,54844.519341711
No,Yes,785.8549597277,19188.9142292579
No,No,1493.6103799599,38744.2282579575
No,No,1074.0159104486,50491.2605127071
No,No,693.3584799262,46466.2993893935
No,No,1233.7118744121,72461.3013920211
No,No,1264.1323849998,35385.1168046383
No,No,1474.6380359021,39872.2277658541
No,No,803.9755662617,41429.2482535756
No,No,120.8430530164,36205.8777610819
No,No,1032.4034838314,38691.7939259647
No,No,563.9920899292,60222.3676486086
No,No,377.3636418016,37442.8426514135
No,Yes,688.6979762642,18794.4897248302
No,Yes,583.2484746229,17353.8385772636
No,No,1509.8711307802,41246.5870119825
No,No,43.1435004219,34316.8901483245
No,No,860.7512942747,36605.231775094
No,No,204.0302466739,51108.0449636601
No,No,1059.2443870377,59865.0282342774
No,No,1207.7412241582,33416.6065697538
No,No,615.8218493829,34590.6835797159
No,No,1018.5681299072,34103.8795198849
No,No,1436.67072419,46755.2808284924
Yes,No,1800.6417330634,48708.9599348881
No,No,0,56943.909437874
No,Yes,1006.9691579167,10364.8185337407
No,No,868.7298916916,40902.4296102798
No,No,838.8491504594,34358.8666722966
No,No,264.0160963561,45987.473909461
No,No,1168.5707348781,47561.0980956441
No,Yes,1600.6255336691,24223.2514087651
No,No,456.1387521902,43943.4958888918
No,Yes,1578.2895549232,12778.5984954933
No,Yes,1205.3100314804,19889.5707482555
No,Yes,1115.543359746,22552.7130871241
No,Yes,950.4881559769,13299.4869550647
Yes,No,1547.9954447503,37524.2535271978
No,No,256.4389847963,40227.3820841249
No,Yes,1367.8559550411,12489.814247912
No,No,400.8888731522,53900.664457035
No,Yes,1020.5890329267,13094.9457323397
No,No,289.5314969789,36841.998173589
No,No,775.7339826969,37022.003238302
No,No,895.3238348671,43554.0743998906
No,No,1798.778917105,57191.6322372635
No,No,1112.4550009593,40576.1902203327
No,Yes,1225.3459705257,5524.3747895647
No,No,927.6159508469,40618.1106498673
No,No,252.106953682,38494.654686523
No,Yes,1128.3562085119,15669.096533398
No,Yes,1084.4465307961,26713.7971950018
No,No,1360.3985705402,29868.3111925025
No,Yes,1009.1092511301,8868.6567449243
No,No,0,29097.5448355388
No,No,336.5035487045,40626.994174489
No,No,537.1404260472,52513.6672206072
No,No,600.1348609889,39395.9783993341
No,No,938.0901343624,46370.8212570407
Yes,No,2095.1148168919,44647.5864831921
No,No,1176.7915053022,30579.2492243849
No,No,1099.624909713,48202.2148811926
No,No,417.6469830467,54009.4508784744
No,No,1245.0862946794,40290.5038943139
No,Yes,1381.274511577,23903.8545527795
No,No,1068.9868881856,37171.6514118965
No,No,635.7618481935,49414.7265627533
No,No,347.6015108393,49332.9942041319
No,No,1579.9093626724,45406.5115513117
No,No,288.1780643479,36514.6759218012
No,Yes,1626.9014210724,11702.2834962136
No,Yes,846.1719594651,19577.4271953577
No,No,1395.6026557513,54148.8485683706
No,Yes,339.6950981619,27387.2624791806
No,Yes,1634.2697258017,18036.6305852339
No,No,75.3986906473,50551.0364578898
No,Yes,375.9188494933,20740.0761917877
No,Yes,770.4087891164,1498.2272744961
No,No,771.1737060944,45956.7873065643
No,Yes,985.2408896723,17263.756508129
No,No,829.6896647314,35594.2239070406
No,No,977.5153311076,33690.6493109395
No,No,1379.287021926,57843.8867791593
No,No,1322.9690416725,51956.2918282558
No,No,460.2344394191,47305.2160400713
No,Yes,596.0562473667,16084.9077085452
Yes,Yes,1538.0156030863,21356.9371123679
No,No,471.9188429961,60656.0507877414
No,Yes,541.3347065361,21245.3206345669
No,Yes,1286.355522567,20029.8912328088
No,Yes,1723.216055966,23278.9957793958
No,No,288.8079496176,30470.7070130486
No,Yes,1595.9068001568,23308.1362848463
No,No,1064.9751063095,45737.7812288087
No,Yes,1941.0540620836,14756.2114753991
No,Yes,889.642251418,16701.3693468808
No,Yes,1464.3558974751,21826.4414843116
No,No,639.8670343511,34879.5585105014
No,Yes,978.2369035218,15073.7878502656
No,No,337.1756682419,35040.9416198665
No,No,880.7508517251,34604.6793905292
No,No,1285.5280380977,39530.7596773893
No,No,939.6986739668,52383.2752163082
No,Yes,729.8121988631,9871.9242192622
No,No,0,62160.2862201972
No,Yes,1471.0335399501,12665.2418905555
No,Yes,816.9657660028,13932.2099389238
No,Yes,1323.3956578129,23072.5499188748
No,Yes,383.8234009706,11777.5376921697
No,No,1634.7315547025,40868.3321227274
No,No,846.3932928185,38352.5651402481
No,Yes,833.6144952451,11078.3902844208
No,Yes,1867.5522683194,16650.0417627663
No,No,823.6097758291,34856.5260704175
No,No,1024.4083050747,45202.2655386312
No,No,0,36922.8679525624
No,Yes,1447.9707930105,16421.4554957761
No,Yes,1057.5993660137,21570.7527878446
No,Yes,1027.1329013005,16259.380550917
No,Yes,1212.7370411547,18090.4779152969
No,Yes,167.6379147818,16771.5670281056
No,No,272.5261417189,32687.1095927352
No,No,0,39462.6882917635
No,No,1387.2886456987,29712.7724259701
No,No,624.5478327453,48345.3366279687
No,No,986.7600897231,44605.4451140349
No,No,0,43930.9036889936
No,Yes,884.3118998567,17542.9196731794
No,No,929.8301537084,45178.0530481921
No,No,751.8438612666,52663.2929945444
No,Yes,0,18875.7716745482
No,Yes,879.7105152616,17863.8422294102
No,Yes,1313.9762482979,20030.4287054934
No,No,319.1315968845,34296.7741208314
No,No,996.1819846276,57972.5044444709
No,No,1123.4347229148,45366.811408952
No,No,110.5559311212,32419.1507927822
No,No,581.9607584023,31654.5589159892
No,No,982.2264654637,38152.6966116717
No,No,874.617420387,37143.6448678682
No,No,650.0070412876,41427.8773217528
No,No,1452.6844278876,43418.8290856032
No,Yes,1443.8604258863,19146.2914155916
No,Yes,0,13911.4412816929
No,No,737.3487794901,50264.7601726517
No,No,106.1910376973,41514.7584689918
No,Yes,1273.7523392221,19635.6615017973
No,No,863.0460510031,50667.8767561549
No,No,1504.6825683206,38223.2459784659
No,Yes,1182.679044544,17287.7484677075
No,No,853.0604227637,39553.3656783293
No,Yes,160.8871374724,19686.7441982352
No,No,1118.5659766082,46578.4655109694
No,Yes,271.6699000909,14080.7540730871
No,No,911.9315441514,40503.003979245
No,No,745.8666181767,54677.6833488426
No,Yes,1291.0758516657,17136.5133355865
No,No,572.889500655,43381.9152726882
No,No,445.8292876171,42343.8006824259
No,No,865.4002134782,53798.8192148106
No,No,886.777432995,43410.381538287
No,Yes,451.6953090137,11460.4346982733
No,No,558.3214069908,42767.3247588271
No,No,1602.0038934861,41827.7012514993
No,No,503.4992851747,36521.4325133663
No,No,521.9028271201,47032.5993473814
No,Yes,596.2052136218,22324.4684122297
No,No,926.1661340184,41501.7233827868
No,No,522.6443370593,35893.2877978631
No,No,986.2647528655,38664.7898161626
No,Yes,885.9235776327,22365.8549815303
No,No,562.3141783999,63794.5420691952
No,No,503.3018570538,37749.5207774081
No,No,1375.3849538418,47099.2068738094
No,Yes,1089.4052591715,19053.5890648439
No,No,797.3166568801,35034.8069148208
No,Yes,389.2132417653,22907.7674644876
No,No,589.3910369331,38255.5370311758
Yes,No,2073.7828464432,52335.5505993235
No,No,1128.4114629784,51778.1798537095
No,No,1142.6697000988,40823.3797085521
No,Yes,1007.5378273117,16814.2955002652
No,Yes,789.0991534863,18653.6328463855
No,Yes,1264.649887018,23852.642260934
No,Yes,1627.4598404088,19630.1613011152
No,Yes,979.0653267998,17666.3870981162
No,No,768.8103023663,47003.4405822046
No,No,714.5124912661,48115.5046955907
No,No,223.3563456715,51662.5972987814
No,No,1659.2921909482,36641.7272339608
No,No,1062.2840095897,50894.1036458965
No,No,38.6791212371,30961.7422399322
No,No,1216.9814515885,37967.6880750024
Yes,No,1825.9705992333,39407.9170346961
No,Yes,293.5195708743,10592.8466920888
No,No,1588.8763559115,45093.4459240335
No,No,1926.2468757744,46535.201990519
No,Yes,1583.4180309434,23434.7087125009
No,Yes,968.9539610171,13867.5243122361
No,No,258.2552591181,38309.9880459355
No,Yes,492.2459417534,23689.7895020492
No,No,1240.5738907106,35598.887273363
Yes,No,1658.9676892792,38204.1226198861
No,Yes,877.1562292464,22046.5385541872
No,Yes,0,20877.8877962384
No,Yes,1041.3104416352,12078.7776128838
No,No,1806.9165306269,36306.8176295486
No,No,0,28705.2025005847
No,No,1329.9113884347,50560.7622488765
No,No,898.566828456,37919.7506774816
No,No,0,47231.2730755509
No,No,457.6015016463,49908.5974364961
No,No,882.0879636114,43549.9904046431
No,No,880.7170052252,35579.2426234722
No,No,815.6912946643,48646.541509537
No,No,1295.6133458853,39717.736012915
No,No,1740.6341232717,48311.4395809251
Yes,No,1506.191848236,47061.3945398275
No,No,906.4161880382,49815.6511359632
No,No,1278.0175534405,41691.1955153279
No,No,45.8224265782,32525.63843899
No,No,629.6055873983,50113.8207069077
No,No,270.5878637227,33490.0052711357
No,No,1486.0548096624,34705.3612203416
No,Yes,830.6517980958,14420.6226252465
Yes,Yes,1719.2556547976,15752.0080061962
No,Yes,482.1352041746,17459.0041908228
No,No,335.8245426485,29402.7675584317
No,No,527.9403591093,47963.1790421382
No,No,1104.3066232321,40006.133313516
No,Yes,1220.9388307897,6744.0424246135
No,No,1338.5324566322,35072.3032579073
No,Yes,1129.2342928261,22689.6135887033
No,No,915.5180559902,42331.0216310488
No,No,833.9577066024,34174.6453235057
No,No,381.5665198978,49114.8926501904
No,No,218.5898068292,34512.6334707916
No,No,1156.9945281261,53450.2735865097
Yes,Yes,2046.6395149412,17910.6344721428
No,Yes,1368.3830183394,16449.7249385124
No,Yes,1302.5163179685,18210.8064208001
No,No,1175.2891392263,35830.045567112
No,Yes,256.3677844281,18200.8804470926
No,No,908.998794729,46174.4710581454
No,Yes,1107.0024129922,30618.6203455371
No,No,618.4607312261,49385.7880266266
No,No,932.8729980409,61192.8971316666
No,No,547.7177274104,50619.3610620419
Yes,Yes,1726.4796096688,13654.6049381595
No,No,581.0035694459,52917.7294357654
No,No,356.6131679513,44473.3964918855
No,No,644.8630705275,38794.6761434136
No,Yes,737.0822475829,24637.617488291
No,Yes,1215.4700141385,20456.4382893475
No,Yes,1002.7752843856,11604.2877499049
No,No,363.229330063,51821.4268263811
No,No,0,45178.5916919899
No,Yes,1036.1173984241,15067.748240504
Yes,No,959.1592133741,59435.2345810762
No,No,390.5302948767,57525.2664771593
No,No,451.0760516422,38348.4903195754
No,No,1412.9967044989,53295.8729914521
No,No,216.5282622194,28859.6946187879
No,Yes,1027.0705902731,24346.9397452388
No,No,143.7547093379,48250.3075662067
No,Yes,887.6564221604,16993.2876040408
No,No,1199.9802656133,38251.1825246834
No,Yes,1075.1790733954,21569.3705840819
No,No,932.6024332171,44714.4841039603
No,Yes,1434.5899774835,16613.4314534251
No,No,444.5863002717,51386.2831024757
No,No,853.2122165903,31607.3933989458
No,Yes,973.0478582157,23033.8503613238
No,Yes,102.283071553,20671.0472107307
Yes,No,652.3971344129,46155.0438680055
No,No,132.7309018293,33370.8343428413
No,No,1128.470744656,49540.702085553
No,No,1315.2252388665,52556.1538329754
No,Yes,1025.8582412772,21561.8889323212
No,No,785.7866574409,48179.3828770989
No,Yes,1775.1815372389,20385.8735233901
No,No,362.0550496812,50906.4812600996
No,No,1154.5789144916,61089.4308700936
No,No,18.2945817655,43247.9034246982
No,No,0,37517.2464147507
No,Yes,1740.8700502599,17478.0312948152
No,Yes,1228.9939008646,18810.3843581736
No,Yes,1669.7237090424,20301.3159786935
No,No,1584.5659431501,45447.1870281177
No,No,751.1222243564,37304.1989940684
No,No,1063.3362605767,39301.2818118726
No,No,710.1364610154,46308.2696465604
No,No,162.7846519654,33935.4913310022
No,No,615.0013945805,40236.5335580854
No,Yes,1658.3735745581,22010.4856755611
No,No,1490.9830458458,39596.0574087303
No,Yes,1630.4885546707,16310.5340605392
No,No,781.274957829,53178.926801699
No,Yes,1671.5232075997,9981.8970135315
No,No,813.8609406389,33357.8088167162
No,No,564.3948535443,30380.6400043349
No,No,837.328407015,61950.8030010727
No,Yes,1847.4696465606,19388.6893093459
No,Yes,717.7596661955,19567.702770302
No,Yes,1935.504219605,9431.2938713916
No,No,808.4947937303,56204.6630143615
No,No,218.7394219581,53259.7623227317
No,Yes,118.2014928701,15472.655985471
No,No,988.1720460731,49057.0419217536
No,Yes,673.3272479306,14431.4594866873
No,Yes,616.3120184696,14663.5638803911
No,Yes,475.8532046828,19993.7559366484
No,No,221.5467558975,43668.392321756
No,No,959.1720256529,38310.086011965
No,No,575.6740577775,36958.7524117206
No,No,1017.6559142377,37241.790991973
No,No,1763.8456395514,36686.3483703886
No,No,883.3906599096,38408.9767061792
No,No,830.2341000052,36523.4811843369
No,No,163.2610270905,40600.4154666133
No,Yes,2.9944619967,18710.2647984133
No,No,51.1859856979,39385.7596831095
No,No,806.2166632108,35259.3046445798
No,No,1186.4858849263,50371.7254602767
No,Yes,357.9512903544,14338.5287369149
No,Yes,1590.8230986799,21784.1131156343
No,Yes,822.0901692668,20906.2178401806
No,No,1082.8154177681,41355.9855919617
No,No,779.4775239522,34089.7970086937
No,No,4.67941444,44571.7062209609
No,Yes,966.4818282888,23116.5802065553
No,No,683.9218808123,37383.2326530231
No,Yes,0,18235.6743746751
No,No,1293.4596818157,48039.9364466138
No,No,304.5443388258,47217.8722103104
No,No,1215.1489392085,51804.9939548461
No,Yes,305.7879568783,16594.5278409234
No,No,693.7173326355,40148.8711102766
Yes,Yes,1502.186738666,18603.495531833
No,No,1645.4231795684,36839.3962080674
No,No,279.6706730197,58566.8842182417
No,No,1267.4852106827,40034.5667342325
No,No,456.3730187551,47633.7854435193
No,No,962.134281546,44696.2905307889
No,Yes,698.9785363366,25103.0094533339
No,No,619.0292594226,42868.5896075151
No,No,870.9717257407,39653.3767206921
No,No,217.7382262982,47657.3062761409
No,No,713.3260637075,44605.3511864782
No,Yes,306.4338125674,13934.5183209416
No,No,1314.8953855747,33706.5593609176
No,No,1057.6796686199,39708.0333375873
No,Yes,625.6011997969,16134.2115079184
No,No,1302.6555813229,28978.5573129088
No,No,1408.3514741916,33697.3459632332
No,Yes,926.5694310247,19243.406446276
No,No,0,40737.866812646
No,Yes,325.2836312284,15962.7098774277
No,No,1367.4427659045,45919.5922447472
No,No,1353.9187408904,39879.1590476355
No,No,1555.9680700304,34417.8730826113
No,No,1267.1658000847,51197.7995950094
No,Yes,640.8190408581,19055.9165274273
No,No,658.053709087,41882.5806543853
No,Yes,808.8337865177,18791.5595576156
No,No,819.1126053985,50082.8887115636
No,Yes,1365.0228236846,23281.320499788
No,No,396.8440851069,32656.5228381594
No,No,421.6981304492,32290.3259596544
